date,state,contact,age,gender,category_level2,category_level3,amount,no_of_reports
2022-05-01,QLD,Social media/Online forums,25 - 34,F,Other,Other scams,740.0,2
2022-01-01,VIC,Social media/Online forums,25 - 34,M,Other,Other scams,160.0,2
2022-03-01,VIC,Social media/Online forums,25 - 34,F,Other,Other scams,740.0,3
2022-09-01,VIC,Social media/Online forums,25 - 34,M,Other,Other scams,100.0,2
2022-12-01,VIC,Social media/Online forums,25 - 34,F,Other,Other scams,50.0,4
2022-05-01,NSW,Social media/Online forums,25 - 34,M,Other,Other scams,285.0,3
2022-09-01,NSW,Social media/Online forums,25 - 34,M,Other,Other scams,630.0,3
2022-04-01,NSW,Social media/Online forums,25 - 34,F,Other,Other scams,215.0,5
2022-07-01,NSW,Social media/Online forums,25 - 34,F,Other,Other scams,550.0,2
2022-12-01,NSW,Social media/Online forums,25 - 34,M,Threats and extortion,"Threats to life, arrest or other",250.0,3
2022-01-01,QLD,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,11350.0,6
2022-02-01,VIC,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,109178.0,7
2022-04-01,WA,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,4000.0,3
2022-05-01,WA,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,5300.0,3
2022-05-01,QLD,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,12050.0,4
2022-05-01,OTHERS,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,42865.0,5
2022-06-01,VIC,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,640000.0,3
2022-07-01,OTHERS,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,2174.0,3
2022-08-01,QLD,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,40461.0,3
2022-10-01,NSW,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,30000.0,2
2022-11-01,NSW,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,110000.0,3
2022-09-01,OTHERS,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,21000.0,2
2022-12-01,SA,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,300.0,2
2022-01-01,WA,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,800000.0,2
2022-04-01,WA,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,1600.0,2
2022-01-01,QLD,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,5000.0,3
2022-01-01,VIC,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,12000.0,2
2022-10-01,VIC,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,24600.0,4
2022-01-01,NSW,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,179120.0,7
2022-07-01,NSW,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,45700.0,4
2022-12-01,NSW,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,68486.0,3
2022-10-01,OTHERS,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,320.0,6
2022-12-01,OTHERS,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,100.0,2
2022-05-01,NSW,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,400.0,2
2022-07-01,NSW,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,36000.0,4
2022-08-01,NSW,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,1850.0,2
2022-04-01,VIC,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,3800.0,2
2022-06-01,VIC,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,1500.0,2
2022-10-01,VIC,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,470.0,3
2022-02-01,WA,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,600.0,3
2022-09-01,NT,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,3500.0,2
2022-02-01,OTHERS,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,50.0,2
2022-07-01,OTHERS,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,12629.0,2
2022-04-01,QLD,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,650.0,2
2022-07-01,QLD,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,50.0,2
2022-04-01,VIC,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,60.0,2
2022-06-01,VIC,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,4500.0,5
2022-07-01,VIC,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,8320.0,9
2022-06-01,NSW,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,80.0,4
2022-11-01,NSW,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,1440.0,7
2022-04-01,NSW,Social media/Online forums,25 - 34,M,Unexpected winnings,"Travel, prizes and lottery scams",3.0,3
2022-02-01,QLD,Social media/Online forums,25 - 34,F,Unexpected winnings,"Travel, prizes and lottery scams",6.0,4
2022-10-01,NSW,Social media/Online forums,25 - 34,F,Unexpected winnings,"Travel, prizes and lottery scams",31000.0,5
2022-11-01,NSW,Social media/Online forums,25 - 34,F,Unexpected winnings,"Travel, prizes and lottery scams",3.0,2
2022-08-01,NSW,Social media/Online forums,25 - 34,F,Unexpected money,inheritance and unexpected money,500.0,2
2022-02-01,NSW,Social media/Online forums,25 - 34,F,Jobs and employment,Pyramid schemes,26000.0,3
2022-07-01,OTHERS,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,15.0,2
2022-07-01,QLD,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,25000.0,2
2022-10-01,QLD,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,1400.0,2
2022-10-01,VIC,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,10.0,2
2022-07-01,VIC,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,3197.0,3
2022-08-01,VIC,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,895.0,3
2022-09-01,VIC,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,150000.0,2
2022-10-01,NSW,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,8055.0,3
2022-01-01,NSW,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,100.0,2
2022-10-01,NSW,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,1000.0,2
2022-11-01,NSW,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,18460.0,5
2022-12-01,NSW,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,81734.0,4
2022-07-01,QLD,Social media/Online forums,25 - 34,F,Other,Other scams,100.0,2
2022-08-01,QLD,Social media/Online forums,25 - 34,F,Other,Other scams,121.0,4
2022-09-01,QLD,Social media/Online forums,25 - 34,F,Other,Other scams,41.0,2
2022-02-01,VIC,Social media/Online forums,25 - 34,M,Other,Other scams,1150.0,3
2022-05-01,VIC,Social media/Online forums,25 - 34,F,Other,Other scams,700.0,3
2022-08-01,NSW,Social media/Online forums,25 - 34,M,Other,Other scams,120.0,3
2022-01-01,NSW,Social media/Online forums,25 - 34,F,Other,Other scams,600.0,3
2022-03-01,NSW,Social media/Online forums,25 - 34,F,Other,Other scams,900.0,2
2022-05-01,NSW,Social media/Online forums,25 - 34,F,Other,Other scams,1070.0,5
2022-10-01,NSW,Social media/Online forums,25 - 34,F,Other,Other scams,400.0,3
2022-12-01,NSW,Social media/Online forums,25 - 34,F,Other,Other scams,500.0,3
2022-02-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,False billing,5000.0,2
2022-05-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,False billing,4536.0,3
2022-07-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,False billing,7426.0,4
2022-08-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,False billing,160.0,2
2022-09-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,False billing,150.0,2
2022-11-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,False billing,4150.0,3
2022-01-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,False billing,7750.0,2
2022-10-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,False billing,27.0,2
2022-11-01,NT,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,54.0,2
2022-12-01,NT,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,115.0,2
2022-10-01,TAS,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,333.0,2
2022-01-01,ACT,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,1024.0,2
2022-03-01,ACT,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,1000.0,2
2022-06-01,ACT,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,850.0,2
2022-10-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,40.0,3
2022-11-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,3450.0,4
2022-09-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,27200.0,3
2022-11-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,920.0,3
2022-05-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,165.0,3
2022-06-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,368.0,2
2022-11-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,9160.0,4
2022-12-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,1536.0,8
2022-10-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,390.0,3
2022-03-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,3.0,2
2022-04-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,2740.0,5
2022-07-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,3106.0,8
2022-03-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,3054.0,9
2022-10-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,3303.0,8
2022-11-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,3363.0,12
2022-02-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,8315.0,5
2022-05-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,3504.0,6
2022-06-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,9220.0,7
2022-11-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,424.0,5
2022-05-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,3250.0,11
2022-07-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,450.0,6
2022-08-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,6395.0,10
2022-03-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,1520.0,4
2022-05-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,3060.0,6
2022-09-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,450.0,7
2022-04-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,3910.0,7
2022-08-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,2530.0,8
2022-09-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,2184.0,3
2022-11-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,7870.0,6
2022-12-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,920.0,6
2022-01-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,1360.0,3
2022-03-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,8082.0,5
2022-04-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,15992.0,6
2022-05-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,540.0,3
2022-10-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,5801.0,6
2022-01-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,5195.0,5
2022-05-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,2750.0,3
2022-06-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,3420.0,5
2022-08-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,3180.0,5
2022-06-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,1320.0,3
2022-01-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,1300.0,4
2022-02-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,800.0,4
2022-05-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,1050.0,6
2022-06-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,690.0,3
2022-09-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,1241.0,4
2022-11-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,2420.0,4
2022-03-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,500.0,2
2022-09-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,2600.0,3
2022-05-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,855.0,4
2022-11-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,500.0,2
2022-12-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,612.0,3
2022-05-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,1280.0,3
2022-11-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,700.0,3
2022-12-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,800.0,2
2022-01-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,1396.0,3
2022-10-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,100.0,2
2022-10-01,TAS,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,45.0,2
2022-12-01,NT,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,1800.0,2
2022-01-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Overpayment scams,11000.0,3
2022-09-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Overpayment scams,7000.0,2
2022-08-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,900.0,2
2022-11-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,1000.0,2
2022-06-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,1100.0,3
2022-02-01,QLD,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Hacking,3000.0,2
2022-01-01,VIC,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Hacking,300.0,3
2022-01-01,QLD,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,80.0,2
2022-02-01,QLD,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,180.0,2
2022-08-01,QLD,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,500.0,3
2022-06-01,WA,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,1000.0,2
2022-05-01,VIC,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,147.0,2
2022-08-01,VIC,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,440.0,5
2022-01-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,900.0,6
2022-02-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,23250.0,5
2022-09-01,VIC,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,1000.0,2
2022-03-01,NSW,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Identity theft,333.0,2
2022-01-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,100.0,5
2022-10-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,2600.0,2
2022-02-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Phishing,800.0,4
2022-05-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Phishing,1000.0,2
2022-10-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Phishing,11200.0,3
2022-11-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Phishing,142.0,2
2022-09-01,VIC,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Phishing,4000.0,2
2022-05-01,VIC,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Phishing,4649.0,2
2022-09-01,VIC,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Phishing,759.0,2
2022-02-01,NT,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,100.0,1
2022-04-01,NT,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,225.0,1
2022-09-01,NT,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,79.0,1
2022-02-01,TAS,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,68.0,1
2022-12-01,TAS,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,84.0,1
2022-06-01,TAS,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,64.0,1
2022-11-01,TAS,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,168.0,1
2022-02-01,ACT,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,2070.0,2
2022-06-01,ACT,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,137.0,1
2022-09-01,ACT,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,3200.0,1
2022-10-01,ACT,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,1050.0,2
2022-01-01,ACT,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,499.0,1
2022-04-01,ACT,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,269.0,2
2022-07-01,ACT,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,8726.0,1
2022-10-01,ACT,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,320.0,1
2022-12-01,ACT,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,1250.0,2
2022-07-01,OTHERS,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,700.0,1
2022-03-01,OTHERS,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,6299.0,3
2022-04-01,OTHERS,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,50.0,1
2022-06-01,OTHERS,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,2245.0,1
2022-09-01,OTHERS,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,44.0,2
2022-11-01,OTHERS,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,339.0,1
2022-01-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,600.0,1
2022-04-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,297.0,1
2022-06-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,1340.0,3
2022-08-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,7600.0,3
2022-10-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,490.0,2
2022-12-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,890.0,1
2022-03-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,1102.0,3
2022-06-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,500.0,1
2022-02-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,117.0,1
2022-05-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,7470.0,2
2022-06-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,1697.0,4
2022-07-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,90.0,1
2022-03-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,243.0,3
2022-08-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,2000.0,3
2022-09-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,100.0,1
2022-10-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,1199.0,2
2022-01-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,4200.0,3
2022-02-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,1495.0,2
2022-03-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,2515.0,3
2022-05-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,60.0,1
2022-07-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,1714.0,4
2022-11-01,QLD,Social media/Online forums,25 - 34,X,Buying or selling,Online shopping scams,1500.0,1
2022-01-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,1205.0,3
2022-02-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,1689.0,3
2022-05-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,2957.0,4
2022-06-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,218.0,2
2022-08-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,5883.0,5
2022-02-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,2175.0,2
2022-05-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,5464.0,3
2022-06-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,1400.0,4
2022-04-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,4930.0,8
2022-05-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,630.0,4
2022-08-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,2927.0,6
2022-09-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,3952.0,6
2022-10-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,2553.0,14
2022-04-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,5049.0,9
2022-07-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,7030.0,9
2022-07-01,NSW,Social media/Online forums,25 - 34,X,Buying or selling,Online shopping scams,66.0,1
2022-04-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,1144.0,6
2022-03-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,125.0,1
2022-04-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,780.0,2
2022-07-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,100.0,1
2022-02-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,3000.0,1
2022-05-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,1227.0,2
2022-06-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,950.0,1
2022-08-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,3660.0,3
2022-06-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,1260.0,2
2022-07-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,1565.0,1
2022-08-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,1299.0,1
2022-02-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,1205.0,2
2022-04-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,3000.0,2
2022-07-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,21400.0,1
2022-02-01,TAS,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,1640.0,1
2022-06-01,TAS,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,250.0,1
2022-11-01,NT,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,1550.0,1
2022-11-01,NT,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,440.0,1
2022-01-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,1785.0,3
2022-02-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,7030.0,2
2022-04-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,575.0,2
2022-05-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,2300.0,1
2022-08-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,250.0,1
2022-09-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,520.0,3
2022-10-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,500.0,1
2022-07-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,8358.0,6
2022-08-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,1925.0,2
2022-02-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,553.0,2
2022-03-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,1100.0,1
2022-04-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,3930.0,6
2022-06-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,50.0,1
2022-07-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,868.0,4
2022-08-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,310.0,1
2022-09-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,8305.0,6
2022-01-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,650.0,2
2022-02-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,90.0,1
2022-05-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,4200.0,3
2022-07-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,3075.0,7
2022-03-01,NT,Social media/Online forums,25 - 34,F,Buying or selling,False billing,45.0,1
2022-09-01,NT,Social media/Online forums,25 - 34,M,Buying or selling,False billing,175.0,1
2022-10-01,ACT,Social media/Online forums,25 - 34,M,Buying or selling,False billing,420.0,1
2022-08-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,False billing,500.0,1
2022-10-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,False billing,9238.0,1
2022-05-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,False billing,1000.0,1
2022-08-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,False billing,150.0,1
2022-04-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,False billing,358.0,2
2022-04-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,False billing,31419.0,1
2022-07-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,False billing,650.0,1
2022-09-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,False billing,1200.0,1
2022-10-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,False billing,1771.0,2
2022-12-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,False billing,1050.0,2
